datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/02/03 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,0.9,-17.55667,-57.18767,3.9
2019/01/26 18:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.9,0.2,-17.72621,-57.19566,6.7
2019/01/26 18:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.9,0.2,-17.72823,-57.1762,4.6
2019/01/26 18:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.9,0.2,-17.73415,-57.17485,2.3
2019/02/04 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,16.7,0,-17.69958,-57.18928,12.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,2,0.5,-17.69923,-57.1778,8.1
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58606,-57.24147,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.1,0.5,-17.58582,-57.24963,4.6
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58508,-57.23612,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58488,-57.24427,4.6
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.58411,-57.23076,6.7
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58394,-57.2389,5
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.58313,-57.2254,6.7
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58306,-57.24759,12.5
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.583,-57.23352,5
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58208,-57.24224,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.58207,-57.22815,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58185,-57.2504,4.6
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.4,0.5,-17.58112,-57.22277,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.5811,-57.23688,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.58091,-57.24504,4.6
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.58013,-57.23152,6.7
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.57996,-57.23966,5
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0.5,-17.57908,-57.24836,7.4
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.3,0.5,-17.57902,-57.23429,5
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.4,0.5,-17.57808,-57.22892,5.2
2019/02/07 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.4,0.5,-17.5741,-57.22968,5.7
2019/01/23 17:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.4,0.4,-17.71007,-57.20672,5.9
2019/01/23 17:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.6,0.4,-17.71061,-57.18798,3.8
2019/01/23 17:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.6,0.4,-17.71117,-57.19161,3.8
2019/01/31 16:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0,-16.26981,-56.25948,4.2
2019/01/31 16:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.2,0,-16.27028,-56.264,4.2
2019/01/31 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.6,0.6,-17.70539,-57.17493,9
2019/01/17 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.9,-17.71679,-57.18975,1.3
2019/01/17 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.7,-17.72016,-57.1903,1.3
2019/01/17 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.5,-17.7241,-57.18712,2.1
2019/01/17 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.4,-17.72804,-57.18393,2.1
2019/01/17 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.4,-17.72861,-57.18019,2.1
2019/02/03 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58595,-57.20036,0.7
2019/02/03 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58229,-57.19965,1.7
2019/02/03 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-17.58151,-57.20411,0.8
2019/01/24 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.1,0.7,-17.69513,-57.1864,6.4
2019/02/08 17:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.2,0.8,-17.58033,-57.22659,7.1
2019/02/08 17:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.2,0.8,-17.57978,-57.22296,10.4
